# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Jun 11 18:07:45 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.65000 1.3095822334 2.5205376911    1.205  3.464  3.4954 -0.012    8  0.530  0.420   175.46    91.21    57.61    45.71    37.35  1 -1.62e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.891 2.789 2.363 1.215 -0.956 -3.066 -5.808 -6.747 -7.104
0.0152 0.01508 9.65000 1.3095834255 2.5205378253    1.203  3.483  3.4925 -0.043    8  0.530  0.420   186.96    96.42    60.75    48.24    39.42  1 -1.76e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.937 2.795 2.456 1.326 -0.894 -3.025 -5.863 -6.805 -7.168
0.0152 0.01508 9.65000 1.3095848560 2.5205379863    1.201  3.492  3.4907 -0.060    8  0.530  0.420   193.51    99.36    62.51    49.67    40.59  1 -1.83e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.960 2.803 2.515 1.397 -0.852 -2.995 -5.891 -6.835 -7.201
0.0152 0.01508 9.65000 1.3095848560 2.5205379863    1.200  3.305  3.5149  0.224    8  0.530  0.420   107.90    59.52    38.32    30.22    24.66  2 -8.57e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.493 2.790 1.743 0.417 -1.350 -3.248 -5.350 -6.268 -6.586
0.0152 0.01508 9.65000 1.3095850945 2.5205380132    1.200  3.144  3.5359  0.469    8  0.530  0.420    65.11    38.21    25.10    19.66    16.03  2 -4.38e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.090 2.751 1.123 -0.373 -1.726 -3.280 -4.875 -5.770 -6.046
0.0152 0.01508 9.65000 1.3095854521 2.5205380534    1.200  2.959  3.5600  0.750    8  0.530  0.420    36.44    22.97    15.44    12.00     9.77  3 -1.98e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.626 2.689 0.758 -0.835 -1.910 -3.042 -4.336 -5.188 -5.424
0.0152 0.01508 9.65000 1.3095859289 2.5205381071    1.199  2.976  3.5576  0.723    8  0.531  0.420    38.56    24.13    16.18    12.59    10.25  2 -2.14e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.671 2.697 0.786 -0.801 -1.897 -3.069 -4.387 -5.244 -5.484
0.0152 0.01508 9.65000 1.3095865250 2.5205381742    1.198  3.090  3.5426  0.549    8  0.531  0.420    55.23    33.08    21.86    17.09    13.93  2 -3.51e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.956 2.740 0.993 -0.539 -1.796 -3.229 -4.718 -5.603 -5.868
0.0152 0.01508 9.65000 1.3095872402 2.5205382547    1.196  3.244  3.5225  0.314    8  0.531  0.420    89.58    50.55    32.78    25.79    21.04  2 -6.71e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.340 2.783 1.487 0.085 -1.509 -3.294 -5.171 -6.081 -6.384
0.0152 0.01508 9.65000 1.3095881939 2.5205383621    1.195  3.374  3.5053  0.114    8  0.531  0.420   135.09    72.46    46.24    36.57    29.86  1 -1.15e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.665 2.810 2.082 0.858 -1.123 -3.143 -5.553 -6.480 -6.818
0.0152 0.01508 9.65000 1.3095892668 2.5205384828    1.193  3.458  3.4940 -0.016    8  0.532  0.420   176.51    91.60    57.83    45.90    37.50  1 -1.62e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.875 2.818 2.434 1.297 -0.894 -3.012 -5.797 -6.737 -7.096
0.0152 0.01508 9.65000 1.3095904589 2.5205386170    1.191  3.501  3.4881 -0.083    8  0.532  0.420   202.96   103.51    64.99    51.68    42.24  1 -1.94e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.983 2.820 2.588 1.465 -0.804 -2.956 -5.923 -6.869 -7.239
0.0152 0.01508 9.65000 1.3095918894 2.5205387781    1.188  3.520  3.4852 -0.114    8  0.532  0.420   213.16   109.44    68.54    54.55    44.59  1  -2.1e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.031 2.821 2.638 1.501 -0.784 -2.942 -5.979 -6.927 -7.302
0.0152 0.01508 9.65000 1.3095934391 2.5205389525    1.185  3.530  3.4836 -0.132    8  0.533  0.420   218.60   112.85    70.58    56.21    45.94  1  -2.2e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.055 2.824 2.671 1.525 -0.769 -2.930 -6.008 -6.957 -7.335
0.0152 0.01508 9.65000 1.3095935583 2.5205389659    1.185  3.351  3.5070  0.141    8  0.533  0.420   127.64    68.90    44.06    34.83    28.44  1 -1.07e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.607 2.829 2.050 0.811 -1.133 -3.135 -5.489 -6.415 -6.749
0.0152 0.01508 9.65000 1.3095936775 2.5205389793    1.185  3.190  3.5280  0.385    8  0.533  0.420    77.11    44.30    28.89    22.70    18.51  2 -5.52e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.206 2.794 1.346 -0.097 -1.580 -3.275 -5.018 -5.923 -6.214
0.0152 0.01508 9.65000 1.3095941544 2.5205390330    1.184  3.005  3.5523  0.668    8  0.533  0.420    43.08    26.59    17.75    13.84    11.27  2 -2.52e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.743 2.738 0.873 -0.698 -1.844 -3.105 -4.474 -5.343 -5.591
0.0152 0.01508 9.65000 1.3095946312 2.5205390867    1.183  3.022  3.5500  0.640    8  0.533  0.420    45.54    27.92    18.59    14.51    11.82  2 -2.72e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.786 2.747 0.902 -0.663 -1.831 -3.132 -4.525 -5.398 -5.650
0.0152 0.01508 9.65000 1.3095953465 2.5205391672    1.181  3.134  3.5351  0.468    8  0.534  0.420    64.93    38.10    25.02    19.61    15.98  2  -4.4e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.066 2.785 1.177 -0.312 -1.676 -3.245 -4.853 -5.750 -6.028
0.0152 0.01508 9.65000 1.3095961809 2.5205392611    1.180  3.285  3.5151  0.237    8  0.534  0.420   104.56    57.83    37.26    29.39    23.98  2 -8.26e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.442 2.828 1.779 0.454 -1.307 -3.202 -5.298 -6.216 -6.534
0.0152 0.01508 9.65000 1.3095972538 2.5205393819    1.177  3.412  3.4981  0.041    8  0.534  0.420   156.63    82.39    52.25    41.43    33.84  1 -1.39e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.760 2.846 2.345 1.186 -0.934 -3.023 -5.669 -6.605 -6.956
0.0152 0.01508 9.65000 1.3095984459 2.5205395161    1.175  3.494  3.4869 -0.086    8  0.535  0.420   203.32   103.63    65.04    51.75    42.29  1 -1.95e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.964 2.848 2.637 1.511 -0.762 -2.916 -5.907 -6.854 -7.225
0.0152 0.01508 9.65000 1.3095998764 2.5205396771    1.172  3.535  3.4811 -0.152    8  0.535  0.420   224.28   116.65    72.82    58.05    47.45  1 -2.31e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.068 2.846 2.736 1.579 -0.726 -2.892 -6.028 -6.979 -7.361
0.0152 0.01508 9.65000 1.3096014261 2.5205398516    1.169  3.553  3.4784 -0.181    8  0.536  0.420   234.18   122.92    76.55    61.07    49.92  1  -2.5e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.111 2.846 2.777 1.605 -0.711 -2.884 -6.080 -7.032 -7.418
0.0152 0.01508 9.65000 1.3096032143 2.5205400529    1.165  3.561  3.4770 -0.197    8  0.536  0.420   239.46   126.32    78.57    62.71    51.27  1  -2.6e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.132 2.849 2.799 1.620 -0.703 -2.879 -6.105 -7.058 -7.446
0.0152 0.01508 9.65000 1.3096033335 2.5205400663    1.165  3.391  3.4996  0.063    8  0.536  0.420   149.38    78.96    50.16    39.76    32.47  1 -1.32e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.709 2.864 2.318 1.151 -0.942 -3.020 -5.614 -6.548 -6.895
0.0152 0.01508 9.65000 1.3096034527 2.5205400797    1.164  3.233  3.5209  0.307    8  0.537  0.420    90.29    50.81    32.92    25.93    21.15  2 -6.92e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.311 2.835 1.588 0.201 -1.423 -3.232 -5.148 -6.060 -6.366
0.0152 0.01508 9.65000 1.3096039295 2.5205401334    1.163  3.048  3.5456  0.591    8  0.537  0.420    50.25    30.42    20.17    15.77    12.85  2 -3.19e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.849 2.777 0.992 -0.553 -1.773 -3.152 -4.602 -5.482 -5.741
0.0152 0.01508 9.65000 1.3096045256 2.5205402005    1.162  3.065  3.5433  0.563    8  0.537  0.420    53.14    31.94    21.13    16.53    13.47  2 -3.44e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.892 2.785 1.033 -0.500 -1.749 -3.171 -4.652 -5.536 -5.800
0.0152 0.01508 9.65000 1.3096052408 2.5205402810    1.160  3.174  3.5284  0.394    8  0.537  0.420    75.45    43.41    28.33    22.26    18.15  2 -5.49e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.166 2.824 1.368 -0.076 -1.552 -3.241 -4.977 -5.881 -6.172
0.0152 0.01508 9.65000 1.3096060753 2.5205403749    1.158  3.321  3.5084  0.166    8  0.538  0.420   120.70    65.48    41.94    33.16    27.07  1 -1.01e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.533 2.870 2.054 0.805 -1.112 -3.098 -5.410 -6.336 -6.667
0.0152 0.01508 9.65000 1.3096072674 2.5205405091    1.155  3.445  3.4914 -0.027    8  0.538  0.420   179.78    92.77    58.50    46.50    37.98  1 -1.68e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.843 2.883 2.578 1.461 -0.769 -2.904 -5.772 -6.716 -7.079
0.0152 0.01508 9.65000 1.3096084595 2.5205406433    1.152  3.525  3.4803 -0.152    8  0.539  0.420   223.00   116.24    72.55    57.86    47.29  1 -2.32e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.042 2.878 2.783 1.624 -0.683 -2.849 -6.004 -6.956 -7.339
0.0152 0.01508 9.65000 1.3096100092 2.5205408177    1.148  3.565  3.4745 -0.217    8  0.539  0.420   245.55   130.53    81.04    64.75    52.93  1 -2.75e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.142 2.873 2.857 1.666 -0.665 -2.847 -6.121 -7.076 -7.467
0.0152 0.01508 9.65000 1.3096116781 2.5205410056    1.144  3.581  3.4719 -0.246    8  0.540  0.420   256.11   137.37    85.08    68.04    55.63  1 -2.96e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.184 2.874 2.894 1.688 -0.653 -2.842 -6.170 -7.126 -7.521
0.0152 0.01508 9.65000 1.3096134663 2.5205412069    1.139  3.589  3.4705 -0.261    8  0.541  0.420   261.64   141.02    87.24    69.80    57.07  1 -3.09e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.203 2.878 2.917 1.702 -0.644 -2.837 -6.193 -7.150 -7.548
0.0152 0.01508 9.65000 1.3096135855 2.5205412203    1.139  3.431  3.4922 -0.016    8  0.541  0.420   175.16    90.55    57.14    45.42    37.10  1 -1.65e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.807 2.901 2.572 1.451 -0.764 -2.894 -5.734 -6.677 -7.038
0.0152 0.01508 9.65000 1.3096138239 2.5205412471    1.138  3.274  3.5138  0.227    8  0.541  0.420   105.90    58.32    37.54    29.65    24.19  2 -8.76e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.414 2.879 1.880 0.571 -1.221 -3.135 -5.274 -6.194 -6.515
0.0152 0.01508 9.65000 1.3096141815 2.5205412874    1.136  3.089  3.5391  0.513    8  0.541  0.420    58.69    34.82    22.93    17.98    14.65  2 -4.09e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.953 2.815 1.124 -0.389 -1.691 -3.188 -4.727 -5.618 -5.888
0.0152 0.01508 9.65000 1.3096147776 2.5205413545    1.134  3.106  3.5366  0.485    8  0.541  0.420    62.11    36.58    24.04    18.86    15.37  2 -4.42e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.995 2.824 1.184 -0.314 -1.655 -3.196 -4.777 -5.672 -5.947
0.0152 0.01508 9.65000 1.3096156120 2.5205414484    1.131  3.213  3.5216  0.317    8  0.542  0.420    87.92    49.55    32.12    25.32    20.64  2 -6.95e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.263 2.866 1.599 0.206 -1.403 -3.200 -5.097 -6.009 -6.313
0.0152 0.01508 9.65000 1.3096165657 2.5205415558    1.128  3.356  3.5016  0.092    8  0.542  0.420   139.82    74.30    47.29    37.50    30.61  1 -1.25e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.620 2.907 2.301 1.117 -0.935 -2.993 -5.520 -6.452 -6.795
0.0152 0.01508 9.65000 1.3096177578 2.5205416900    1.124  3.477  3.4844 -0.098    8  0.542  0.420   203.63   104.74    65.65    52.32    42.74  1 -2.05e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.922 2.919 2.752 1.617 -0.665 -2.823 -5.872 -6.821 -7.196
0.0152 0.01508 9.65000 1.3096190691 2.5205418376    1.119  3.554  3.4732 -0.222    8  0.543  0.420   245.16   130.85    81.18    64.93    53.07  1 -2.81e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.114 2.912 2.914 1.718 -0.616 -2.800 -6.097 -7.052 -7.445
0.0152 0.01508 9.65000 1.3096207380 2.5205420254    1.114  3.592  3.4674 -0.286    8  0.544  0.420   269.77   146.80    90.60    72.60    59.35  1 -3.32e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.211 2.906 2.982 1.756 -0.599 -2.800 -6.209 -7.168 -7.568
0.0152 0.01508 9.65000 1.3096224070 2.5205422133    1.108  3.608  3.4646 -0.315    8  0.545  0.420   281.46   154.55    95.15    76.32    62.40  1 -3.68e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.251 2.905 3.013 1.774 -0.591 -2.800 -6.256 -7.216 -7.620
0.0152 0.01508 9.65000 1.3096244335 2.5205424414    1.102  3.616  3.4631 -0.331    8  0.546  0.420   287.75   158.82    97.65    78.37    64.07  1 -4.05e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.269 2.913 3.036 1.788 -0.582 -2.796 -6.279 -7.239 -7.646
0.0152 0.01508 9.65000 1.3096245527 2.5205424548    1.101  3.470  3.4838 -0.103    8  0.546  0.420   203.60   105.14    65.85    52.53    42.91  1 -2.12e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.905 2.944 2.788 1.650 -0.635 -2.794 -5.857 -6.807 -7.183
0.0152 0.01508 9.65000 1.3096247911 2.5205424816    1.100  3.315  3.5059  0.140    8  0.546  0.420   126.16    67.76    43.29    34.31    27.99  1 -1.15e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.517 2.930 2.189 0.963 -1.002 -3.014 -5.403 -6.331 -6.666
0.0152 0.01508 9.65000 1.3096251488 2.5205425219    1.098  3.131  3.5320  0.427    8  0.546  0.420    69.49    40.28    26.34    20.72    16.88  2 -5.42e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.058 2.864 1.318 -0.152 -1.567 -3.194 -4.856 -5.757 -6.040
0.0152 0.01508 9.65000 1.3096257448 2.5205425890    1.095  3.148  3.5294  0.399    8  0.546  0.420    73.64    42.36    27.63    21.76    17.73  2 -5.86e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.100 2.875 1.388 -0.066 -1.523 -3.196 -4.907 -5.811 -6.099
0.0152 0.01508 9.65000 1.3096264601 2.5205426695    1.091  3.252  3.5142  0.232    8  0.547  0.420   103.98    57.21    36.82    29.12    23.75  1  -9.1e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.360 2.924 1.910 0.598 -1.185 -3.093 -5.219 -6.139 -6.458
0.0152 0.01508 9.65000 1.3096274137 2.5205427769    1.086  3.391  3.4939  0.011    8  0.547  0.420   164.49    85.28    53.90    42.89    35.01  1 -1.61e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.706 2.963 2.585 1.456 -0.730 -2.846 -5.628 -6.569 -6.927
0.0152 0.01508 9.65000 1.3096286058 2.5205429110    1.080  3.507  3.4766 -0.178    8  0.548  0.420   226.32   119.68    74.49    59.58    48.67  1 -2.59e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.998 2.967 2.925 1.749 -0.569 -2.744 -5.971 -6.925 -7.312
0.0152 0.01508 9.65000 1.3096299171 2.5205430586    1.073  3.582  3.4652 -0.300    8  0.548  0.420   272.13   149.18    91.92    73.77    60.30  1 -3.53e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.184 2.953 3.055 1.823 -0.537 -2.744 -6.188 -7.147 -7.550
0.0152 0.01508 9.65000 1.3096314669 2.5205432331    1.065  3.619  3.4591 -0.365    8  0.549  0.420   299.55   167.38   102.59    82.50    67.44  1 -4.72e-07      0.01 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.277 2.966 3.130 1.867 -0.519 -2.747 -6.296 -7.259 -7.671
0.0152 0.01508 9.65000 1.3096331358 2.5205434209    1.057  3.634  3.4562 -0.396    8  0.550  0.420   312.98   176.52   107.91    86.87    71.02  1  -5.7e-07      0.01 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.316 2.987 3.176 1.904 -0.502 -2.744 -6.340 -7.304 -7.721
0.0152 0.01508 9.65000 1.3096350431 2.5205436356    1.047  3.641  3.4545 -0.413    8  0.551  0.420   320.63   181.86   111.01    89.43    73.12  0 -6.34e-07      0.01 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.334 3.003 3.206 1.930 -0.488 -2.739 -6.361 -7.325 -7.745
0.0152 0.01508 9.65000 1.3096351624 2.5205436490    1.047  3.509  3.4741 -0.202    8  0.551  0.420   232.45   124.19    77.11    61.78    50.46  1 -2.85e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.002 3.003 2.992 1.803 -0.525 -2.706 -5.981 -6.937 -7.327
0.0152 0.01508 9.65000 1.3096354008 2.5205436759    1.045  3.356  3.4967  0.040    8  0.551  0.420   153.72    80.07    50.71    40.36    32.93  1 -1.57e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.619 2.999 2.538 1.391 -0.748 -2.846 -5.532 -6.470 -6.823
0.0152 0.01508 9.65000 1.3096357584 2.5205437161    1.041  3.173  3.5237  0.330    8  0.551  0.420    84.10    47.39    30.73    24.28    19.78  2 -7.56e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.162 2.934 1.602 0.190 -1.379 -3.142 -4.989 -5.898 -6.198
0.0152 0.01508 9.65000 1.3096363544 2.5205437832    1.036  3.189  3.5209  0.300    8  0.552  0.420    89.44    49.97    32.32    25.56    20.83  1 -8.21e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.203 2.949 1.699 0.309 -1.316 -3.125 -5.040 -5.952 -6.258
0.0152 0.01508 9.65000 1.3096370697 2.5205438637    1.030  3.291  3.5052  0.133    8  0.552  0.420   126.49    67.49    43.06    34.21    27.90  1 -1.26e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.458 3.002 2.280 1.061 -0.917 -2.936 -5.345 -6.273 -6.610
0.0152 0.01508 9.65000 1.3096380234 2.5205439711    1.022  3.425  3.4844 -0.088    8  0.552  0.420   193.61   100.40    62.91    50.29    41.05  1  -2.2e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.793 3.039 2.874 1.741 -0.539 -2.695 -5.743 -6.692 -7.067
0.0152 0.01508 9.65000 1.3096390963 2.5205440918    1.012  3.538  3.4665 -0.277    8  0.553  0.420   257.40   140.83    86.89    69.83    57.04  1  -3.5e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -4.075 3.038 3.125 1.900 -0.454 -2.656 -6.075 -7.034 -7.435
0.0152 0.01508 9.65000 1.3096404076 2.5205442394    1.002  3.610  3.4545 -0.401    8  0.554  0.420   310.34   175.92   107.43    86.65    70.82  0 -5.36e-07      0.01 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -4.255 3.056 3.264 1.995 -0.419 -2.667 -6.284 -7.248 -7.666
0.0152 0.01508 9.65000 1.3096419573 2.5205444139    0.989  3.646  3.4479 -0.469    8  0.555  0.420   342.94   198.35   120.44    97.36    79.58  0 -8.18e-07      0.02 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -4.346 3.102 3.358 2.081 -0.384 -2.668 -6.385 -7.351 -7.780
0.0152 0.01508 9.65000 1.3096436262 2.5205446017    0.976  3.662  3.4445 -0.505    8  0.556  0.420   360.09   210.61   127.50   103.21    84.37  0 -1.01e-06      0.03 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -4.384 3.157 3.425 2.145 -0.353 -2.660 -6.425 -7.393 -7.829
0.0152 0.01508 9.65000 1.3096455336 2.5205448164    0.961  3.669  3.4422 -0.528    8  0.557  0.420   360.77    -1.00    -1.00    -1.00    -1.00  0 -1.15e-06      0.03 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -4.403 3.208 3.481 2.196 -0.326 -2.646 -6.443 -7.413 -7.855
0.0152 0.01508 9.65000 1.3096456528 2.5205448298    0.959  3.549  3.4610 -0.333    8  0.557  0.420   275.40   153.91    94.47    76.17    62.20  1 -4.26e-07      0.01 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -4.103 3.093 3.241 1.989 -0.384 -2.603 -6.117 -7.079 -7.487
0.0152 0.01508 9.65000 1.3096457720 2.5205448432    0.956  3.398  3.4845 -0.090    8  0.557  0.420   189.43    99.03    62.00    49.67    40.52  1  -2.4e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -3.726 3.110 2.942 1.808 -0.472 -2.629 -5.676 -6.625 -7.000
0.0152 0.01508 9.65000 1.3096462488 2.5205448969    0.951  3.216  3.5129  0.204    8  0.557  0.420   107.48    58.15    37.28    29.64    24.15  1 -1.19e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -3.270 3.056 2.082 0.780 -1.036 -2.964 -5.133 -6.054 -6.377
0.0152 0.01508 9.65000 1.3096467257 2.5205449506    0.943  3.232  3.5099  0.172    8  0.557  0.420   114.73    61.47    39.31    31.29    25.49  1  -1.3e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.516e-03 6.736e-03 -1.000 1.535e-02 -3.311 3.076 2.212 0.944 -0.945 -2.916 -5.183 -6.107 -6.436
